"f0","f1","f2","f3","f4","f5","f6","f7","f8","f9","f10","f11","f12","f13","f14","f15","f16","f17","f18","f19","f20","f21","f22","f23","f24","f25","f26","f27","f28","f29","f30","f31","f32","f33","f34","f35","CLASS"
0.198240315625927,-0.303095942742415,-0.6264960143244,-0.450237473538154,-0.287016874436179,-0.373983048379111,0.00389177517749889,-0.15813546281803,-0.00909230882029474,-0.281183527609972,0.00931906090404625,0.471702798972559,-0.218009248798354,-0.372738393653054,0.451917489096261,0.481758652946679,-0.306715194333941,-0.126169027825056,-0.595601335114118,-0.449928674792222,-0.271206690561529,-0.186078042366794,-0.300735375931864,-0.0208253763345991,0.016218258925291,-0.511340252940146,-0.10331508091888,0.0373203329560271,-0.280222412031687,0.40939433447908,-0.820703853705002,-0.0915078110712475,0.296851467971682,-0.00536696775201839,0.414326532153511,-0.0204828933119148,-1
0.273068798771014,-0.145371577324379,-0.767854573509246,-0.0221008389385325,-0.382181201232401,0.0123880814376839,0.00788019649810951,-0.200779985673733,-0.087764498863553,0.00774270399047052,-0.0552927198592389,-0.0435432523332655,0.0792370510316468,-0.476817551458991,0.651220220333984,-0.451273867825896,-0.425591476448695,-0.227109864927937,-0.67387204444687,-0.750001501131854,-0.309199522102748,-0.159310815989088,-0.373473867349106,-0.250641687204914,0.0665420992410485,-0.607608406600769,-0.119357205576338,-0.989038882168572,-0.0881575641863036,-0.716667061751807,-0.00204947144597197,0.471698898703631,0.41422346227533,-0.413036297182964,0.414326532153511,0.00116669555294739,0.972027972027972
0.628504093710176,-0.224396362471972,0.0802967815998296,0.472366823556805,-0.192227210343879,-0.0694200914571986,-0.640238268101116,0.0126466693839946,0.0826057628858421,-0.116225644516294,-0.0552927198592389,-0.00252366378270474,0.0402047086297275,-0.175299193961393,0.103137709430245,0.301491223243273,-0.188146881861971,-0.121220947574914,0.42292135684412,-8.57789630524075e-07,-0.0657108721624851,0.129180401637298,-0.157397760492004,-0.0227896183078497,-0.420908432444916,0.18520867046661,-0.0233438923279718,-0.106170664109936,-0.0881575641863036,-0.0608842005452175,0.0363711313315276,-0.0562877376514896,0.00396319910934741,0.700792435807727,-0.0411434953204938,-0.774282214697572,-1
0.583213169701308,-0.1847213674596,-0.202420336769862,0.00804962828679295,0.0692873569937702,0.145449567471529,0.34988732474047,-0.152014239441613,-0.0483767138353252,-0.133221305198673,0.0308232885507225,0.0144844582992351,0.00517568339723577,-0.175299193961393,0.152963392239676,-0.866285148296924,-0.188146881861971,-0.0351243512224566,-0.103900725203244,-0.0997832365603665,-0.118996415770609,-0.159310815989088,-0.164121486589396,-0.305640462455929,0.19284507101393,-0.146846700130902,-0.00742148501870407,-0.00552767311228138,0.10390728365908,0.00228754296550907,-0.0197820573432795,0.0141524091880262,-0.113408795194301,0.0166692122172219,0.0890599450519901,0.0257685010811999,-1
-0.125688249567935,0.0126779929708081,0.292770912226434,-0.00200052745498219,-0.0734591332005628,0.0104168001631084,-0.0290127007175387,0.207709654312472,0.12199354791407,-0.413149834084915,-0.0767969475059151,-0.115577651739128,0.00517568339723577,0.053605797625086,-0.196205650573289,-0.426511858251252,0.0496056823675366,-0.335967630431044,-0.263452555766161,0.149854132873329,0.0561529271206691,0.725990411984668,0.0433971506892072,-0.00216507758871885,0.196792038881832,0.335540461146786,-0.0233438923279718,0.986951723260632,-0.0242409017066104,-0.132077752755719,0.111242049564604,-0.373268398429311,0.472728887128226,0.544535886934932,0.219263385424474,0.0385614399558912,-1
0.0121536930677513,0.0917027781184015,0.716846589780972,0.00302455041590538,0.496777502168925,0.0350578160953019,0.0397875670629944,0.195467207559639,0.0433213578708116,-0.249191695737259,0.00931906090404625,0.320630655774152,0.858883069777676,0.365843271042896,-0.445334064620443,-0.0164529796951522,0.287358246597045,0.0964945834313006,-0.390893326089999,0.449926959212961,0.291995221027479,-0.458707199917502,0.31845867285525,0.492823899670421,-0.0291718715555882,0.764212783063111,0.0245430469480213,-0.121117642970974,-0.0242409017066104,-0.562247244281142,0.227489001558064,-0.373268398429311,-0.171914220047196,-0.865779631096446,-0.106003201677047,-0.00867402665835362,0.972027972027972
-0.478169788593474,-0.1847213674596,-0.6264960143244,-0.00200052745498219,-0.738485432662351,0.539705822386625,-0.118752180431278,-0.36544089449934,-0.127048903878583,0.0317365778950055,-0.0552927198592389,-0.140589595977275,0.00317402481252196,-0.528684241395504,0.800697268762277,0.885874649204864,-0.425591476448695,-0.676395551640762,-0.0938660188785326,-0.474964980738334,-0.392831541218638,0.0300425261643134,-0.404647506527925,-0.336086213041313,-0.260069491827887,-0.532616910089776,0.120556360196387,0.448860484263269,-0.280222412031687,-0.158148631029987,-0.00204947144597197,0.0493724826077842,-0.464802488909531,-0.663447433197058,-0.691676669523536,0.666399517036896,-1
-0.632749681406351,0.210077353401216,-0.273099616362285,0.010059659435148,-0.121041296598674,1,0.00289466984734624,0.170982314053972,0.095735024561918,0.410639836637454,-0.0552927198592389,0.102526502017512,0.782820043558552,0.084725811586994,-0.24603133338272,0.825455345842734,0.0496056823675366,0.0282110759793514,-0.00455713258859839,-0.224964766290926,0.101792114695341,-0.0135781390438,0.0779326529167215,0.636213563717711,0.533271049620524,-0.253927581195436,-0.00742148501870407,0.159885559616538,-0.152074226665997,0.00128481687803722,-0.0828312516448173,-0.0915078110712475,0.531234311981121,-0.065465640395401,0.219263385424474,0.361337128486564,-1
0.408941570797619,0.407476713831625,0.646167310188549,0.0844308119242841,0.42559158842372,-0.0112672938572219,0.484496544311078,0.104056938471817,-0.00909230882029474,0.538607164128308,0.0308232885507225,-0.0125284414779635,0.260387152948247,0.490669104823439,-0.495159747429874,0.100423705497166,0.405926559069014,0.00248105867861693,-0.131997902912437,0.624818255822033,0.276941457586619,-0.0125867602890701,0.425732666500007,0.232561838214722,-0.199878231842373,0.485523454168771,0.0245430469480213,0.0911294568557634,-0.0881575641863036,0.0323693255896646,0.859951231895365,-0.0562877376514896,-0.230419644900092,-0.0243982140890895,-0.0411434953204938,0.0238003566389397,0.972027972027972
-0.195593806190318,0.28910213854881,0.787525869373395,0.930653925381752,0.42559158842372,0.396787929979903,0.40273390723856,0.280756253271044,0.095735024561918,-0.0782353441674466,0.0308232885507225,-0.0335384746380068,0.0842411974934313,0.407336622992107,-0.445334064620443,0.0271281571562208,0.405926559069014,0.00544990682870167,-0.436049504551202,0.525035877051297,0.291995221027479,0.0915080089575641,0.365219131623477,-0.0227896183078497,0.016218258925291,0.517612838722312,0.0245430469480213,-0.0065241383696839,-0.0242409017066104,-0.47400734858362,-0.60692767927635,-0.267608178170037,-0.171914220047196,-0.00536696775201839,-0.171346935692978,-0.835294692407639,0.972027972027972
0.943571391163172,-0.382120727890009,0.151412353041589,0.0653355160149113,-0.168248797292863,-0.0802621384673638,0.166419943992381,-0.0971272698330773,0.0301920961947357,0.0997192206245214,-0.0552927198592389,-0.110575262891499,0.00717734198194958,-0.154206740053878,0.103137709430245,0.969075001375667,-0.188146881861971,-0.0776778413736713,-0.581552746259522,-0.0751097756279663,-0.103703703703704,0.287801002394074,-0.148534666999987,0.148099433364948,0.0931841323493906,0.099753244209897,0.040585171605479,0.00443697946174386,-0.408370597397377,-0.050856939670499,-0.38132978091616,-0.338048325009553,-0.230419644900092,0.244042523718019,-0.236206642049531,0.0434818010615417,-1
-0.0104917689366828,-0.382120727890009,-0.555816734731977,-0.392951585810035,-0.69090326926424,-0.0881472635656657,0.0138628284790254,-0.292190254761554,-0.0353508321724467,0.151705947417681,-0.0767969475059151,-0.550785481482883,0.00417485410487887,-0.476817551458991,0.701045903143415,-0.0233863423760524,-0.425591476448695,0.381504005839437,-0.0075675444860119,-0.57474735950907,-0.362485065710872,-0.529095091503322,-0.378669473878909,0.756032324085995,-0.510701951439699,-0.446812686174873,0.152520892163113,-0.0274499087751369,0.0399906211793867,0.00329026905298092,-0.0256929193090486,-0.408488471849069,-0.581813338615322,0.00264618860043263,-0.82188010989602,-0.0844475876853714,-1
0.0023078400223452,0.0126779929708081,-0.131741057177439,0.164832057858485,-0.429763364630512,-0.0240806221419625,-0.0130590154350962,0.024685075357614,0.095735024561918,0.769548200459457,-0.0337884922125627,-0.438731971295985,-0.0919047579613841,-0.196045869935998,0.103137709430245,0.302481703626259,-0.188146881861971,-0.263725658778982,-0.00455713258859839,-0.14985584845259,-0.149342891278375,0.0290511474095836,-0.165955230070503,0.941653190558172,-0.178169908568909,0.0247617476989043,-0.0713505489521548,-0.294502597759013,0.167823946138773,-0.18121133104184,0.0875986017015271,-0.408488471849069,0.589739736834017,0.377261248077517,0.674733412898479,0.265882123036945,-1
-0.0114763542412234,-0.263746152607194,-0.414458175547131,0.0964909988144143,-0.287016874436179,-0.789923397314537,-0.605339581545773,-0.12773338671516,-0.00909230882029474,-0.316174593720752,-0.0337884922125627,0.167557557036694,0.00517568339723577,-0.268659235847117,0.252614757858537,0.86606504154515,-0.306715194333941,-0.330029934130875,0.514237184398997,-0.300073684129262,-0.187335722819594,0.706162836890071,-0.229830627995729,-0.0208253763345991,0.466172595866181,-0.36135725991816,-0.0553084242946971,-0.439986525339782,-0.34413907451138,0.0514211212516297,0.368364545075563,-0.373268398429311,0.179840618265891,0.898116410986833,0.219263385424474,-0.0283554710809556,-1
0.433556203411134,0.210077353401216,0.575488030596126,-0.295465075114816,0.544359665567036,-0.0378795910639909,0.00488888050765155,0.30524114677671,0.0564506195468876,-0.297179443546329,0.0524266140206552,-0.949976111523706,0.0542163187227242,0.365843271042896,-0.445334064620443,-0.0105100973972377,0.287358246597045,-0.0143424141718633,0.116862813940413,0.424890653266849,0.246356033452808,-0.986120697433782,0.316624929374143,0.822816551176514,-0.0311453554895395,0.528425566126223,-0.0713505489521548,-0.132078760802402,-0.408370597397377,0.0263529690648335,0.305315350774025,-0.232388104750279,0.120974048815138,-0.00937354592824389,0.349466825796958,-0.00768995443722352,0.972027972027972
0.294729675470908,-0.342770937754787,0.00961750200740665,-0.103507100446911,-0.0494807201495462,0.019287565898698,0.0487615150343683,-0.0910060464566606,0.0301920961947357,-0.00025525397770782,0.00931906090404625,-0.00352414155223062,-0.0248491953734714,-0.227165883897906,0.202789075049107,-0.635503219061245,-0.188146881861971,-0.0133527981218351,-0.00957448575095425,-8.57789630524075e-07,-0.149342891278375,-0.0125867602890701,-0.200490732298017,0.215865781442093,-0.0114105161500268,-0.00767643451282739,-0.0233438923279718,-0.0065241383696839,-0.34413907451138,0.0724783690885386,0.0698660158042196,-0.302828251589795,-0.054542225743548,-0.492166216163417,0.219263385424474,0.206837789769139,-1
-0.0154146954593859,-0.42179572290238,-0.6264960143244,-0.00602058975169225,-0.667299518917145,-0.165027233274109,0.813541303261454,-0.304432701514388,-0.0615059755114011,-0.0972304943418702,-0.0552927198592389,-0.402714771593054,0.570644233578887,-0.424605083589567,0.601394537524553,-0.0491388323336818,-0.306715194333941,-0.145961348825621,0.797215902755867,-0.57474735950907,-0.347192353643967,-0.590560574296572,-0.349329578181198,-0.796700955768568,-0.0202911938528075,-0.382633917067791,0.152520892163113,-0.0065241383696839,-0.0242409017066104,0.00228754296550907,-0.0099306207336642,-0.338048325009553,-0.581813338615322,0.36824644718101,-0.82188010989602,-0.0598457821571189,0.972027972027972
-0.656379728715326,0.52617649399159,0.646167310188549,-0.00200052745498219,0.378009425025609,0.0143593627122593,0.00389177517749889,0.207709654312472,0.0433213578708116,-0.0242491278822428,0.0524266140206552,0.219582401052039,0.00717734198194958,0.511415780798044,-0.495159747429874,0.0994332251141804,0.524802841183768,-0.698167104741384,-0.0286404277679065,0.474963265159073,0.307287933094385,-0.102802226969486,0.442847605657005,0.247293653014101,-0.0656813243336867,0.442621342211319,-0.00742148501870407,-0.974091903307534,-0.34413907451138,-0.642465331278891,0.351617102839217,0.542139045543147,-0.113408795194301,-0.0103751904723003,0.219263385424474,0.703794261439839,0.972027972027972
-0.0163992807639265,0.328777133561182,0.00961750200740665,-0.998975977039077,0.0692873569937702,0.0252014097224245,0.0846573069198639,0.146701461327519,0.0301920961947357,0.0567301965455628,-0.0552927198592389,-0.00452461932175649,-0.00583343881869019,0.241017437262354,-0.395508381811012,0.285643537115501,0.168481964482291,0.0687853340305097,-0.201237376552948,-0.0500734696818544,0.216009557945042,0.00129254227714778,0.224937755318795,0.105868230940062,0.0152315169583154,-0.125570042981272,0.0566272962629367,0.0134051667783666,-0.0242409017066104,0.318146260519142,-0.0197820573432795,-0.197168031330521,0.355356892824578,-0.00536696775201839,-0.171346935692978,0.544374561616763,-1
0.125381003089922,-0.540170298185195,-0.485137455139554,-0.00200052745498219,-0.453367114977607,0.0143593627122593,0.00688309116795685,-0.243424508529435,-0.087764498863553,-0.931017612524462,-0.0337884922125627,-0.0305370413294292,-0.838523410059636,-0.237539221885209,0.252614757858537,-0.0233863423760524,-0.188146881861971,0.0440449327798034,-0.191202670228236,-0.449928674792222,-0.156989247311828,-0.0125867602890701,-0.217911295368533,0.0243521890501636,0.483933951271742,-0.178936084684443,0.16844329947238,0.00543344471914639,0.167823946138773,0.0303638734147209,0.404814860531139,0.260692923126332,-0.523307913762427,0.0316938803780675,-0.691676669523536,-0.181870737577251,0.972027972027972
-0.0223067925911702,-0.1847213674596,-0.131741057177439,-0.00200052745498219,0.0692873569937702,0.0084455188885329,-0.0409779646793705,-0.0544827469773746,0.0301920961947357,0.0477324938313622,0.0524266140206552,-0.503763026315167,0.156300906543129,-0.143833402066575,0.103137709430245,0.236119517966214,-0.188146881861971,-0.096480546324208,-0.576535393097166,0.0751080600487053,-0.118996415770609,-0.0125867602890701,-0.145172803951291,-0.455904973409597,-0.630097729443751,-0.00767643451282739,-0.00742148501870407,0.0911294568557634,-0.0881575641863036,-0.0929714353443167,-0.959609109900577,-0.126727884491005,-0.230419644900092,-0.0163850577366385,0.0237162110360595,-0.389509976235703,-1
-0.674102264197057,-0.224396362471972,-0.202420336769862,-0.0321509946803076,-0.121041296598674,-0.49620248740279,-0.808749068896914,-0.109369716585911,-0.0483767138353252,0.0557304517995405,-0.01218516674263,0.102526502017512,0.0121814884437341,-0.299779249809025,0.302440440667968,0.0528806471138502,-0.306715194333941,-0.0222593425720893,-0.0216161333406083,-0.14985584845259,-0.179928315412186,-0.693663964788477,-0.253974917163637,0.345505751676629,0.0201652267931936,-0.178936084684443,-0.135279612885606,0.0153980972931716,0.23205546902477,-0.520132748607325,-0.0128860517165488,-0.0562877376514896,0.531234311981121,0.00965770040882726,0.609389678882548,0.471553217253136,0.972027972027972
-0.385618769966657,-0.0266717971644134,-0.697175293916823,0.701510374469278,-0.382181201232401,0.586030932339149,-0.0359924380286073,-0.0910060464566606,-0.0353508321724467,0.467625287160725,-0.0552927198592389,-0.0275356080208516,-0.00383178023397638,-0.27903257383442,0.252614757858537,-0.0461673911847246,-0.306715194333941,0.631876866496584,-0.127984020382552,-0.500001286684446,-0.202628434886499,0.404783695452196,-0.235026234525532,-0.0935023293448696,0.0300326464629499,-0.586331749451138,-0.135279612885606,-0.929250966724421,-0.0881575641863036,0.270015408320493,0.417621728123639,0.0141524091880262,0.472728887128226,0.0266856576577857,0.414326532153511,0.02675257330233,0.972027972027972
-0.676071434806138,0.28910213854881,0.222091632634012,-0.183908346381112,0.591941828965147,-0.187696967931727,0.0447730937137577,0.323400776126746,0.0826057628858421,-0.0032544882157747,0.0308232885507225,0.581755353620405,-0.179977735688792,0.407336622992107,-0.445334064620443,0.519396907500138,0.405926559069014,0.463642137991781,-0.344733676996325,0.149854132873329,0.330227001194743,0.157930385524464,0.347798568552961,0.00667401129090865,0.00931106515646159,0.313915006338965,-0.0393860169854294,0.00543344471914639,-0.0881575641863036,0.0574374777764608,-0.0739649586961635,0.894339779740726,0.0624686239622429,-0.00436532320796201,0.414326532153511,0.928162727857503,0.972027972027972
-0.0163992807639265,-0.263746152607194,-0.485137455139554,0.00704461271261544,0.0692873569937702,0.839340576122098,0.452589173746193,0.0491699688632806,-0.00909230882029474,-0.780056155875096,-0.01218516674263,-0.32367702780051,0.00517568339723577,-0.0504733601808508,-0.0467286021449964,-0.215539536675288,-0.0692705997472174,-0.526963528086497,-0.376844737235403,-0.474964980738334,-0.0200716845878136,-0.0145695177985298,-0.0657105864366564,-0.346889543894191,0.0152315169583154,-0.479250868386605,-0.151321737543063,0.0602390338762852,-0.34413907451138,-0.063892378807633,-0.0148563390384718,0.436478825283873,0.531234311981121,-0.0183883468247513,0.609389678882548,-0.396398481783613,0.972027972027972
-0.0163992807639265,0.249752348413588,0.0802967815998296,-0.230139062793278,0.188055434137087,0.546605306847639,-0.354069038347304,0.0185638519811974,0.0695798812229636,-0.0032544882157747,0.00931906090404625,0.218581923282513,-0.133939588240374,-0.12308672609197,0.103137709430245,0.026137676773235,-0.0692705997472174,0.0905568871311311,-0.697955339626178,0.0500717541025934,-0.141696535244922,-0.0125867602890701,-0.132947847410578,-0.243766840298537,0.750354282355164,0.099753244209897,-0.0873926736096125,-0.012502929914099,0.68010182719523,0.233917269171506,0.00977225248556636,-0.197168031330521,0.179840618265891,-0.413036297182964,0.284123091781027,-0.151364498722218,-1
0.133257685526247,-0.461145513037602,-0.0610617775850163,-0.488428065356899,-0.23980937374199,-0.00436780939620773,0.180379418614519,-0.310553924890804,-0.127048903878583,0.154705181655747,-0.0337884922125627,0.291616800457902,0.00517568339723577,-0.175299193961393,0.152963392239676,-0.41759753480438,-0.188146881861971,-0.0677816808733888,0.550362127167959,-0.0250371637357425,-0.111350059737157,-0.170215982291116,-0.172678956167895,0.167741853097454,0.0527277117033896,0.0247617476989043,0.152520892163113,0.27547552947523,-0.280222412031687,-0.00874244399668128,0.0235642637390278,-0.373268398429311,-0.523307913762427,0.461399389778253,-0.691676669523536,0.260961761931294,-1
0.113565979435435,-0.145371577324379,0.222091632634012,-0.0442111815704378,0.0928911073408647,-0.302031281857105,0.66198129307825,0.835543131953606,0.842758999926681,-0.353165149323577,0.87077643847343,0.0304921026116491,-0.346115398220038,-0.16458007804118,0.152963392239676,-0.0332911462059099,-0.188146881861971,-0.0568959043230781,0.148973874179491,0.199926744765553,0.634647550776583,-0.00762986651542086,-0.162287743108289,-0.0110041664683463,0.0132580330243641,0.271012894381513,0.728121902260549,-0.104177733595131,-0.408370597397377,-0.459969183359014,-0.721204343947887,0.0845925560275421,-0.230419644900092,-0.0153834131925821,-0.106003201677047,-0.927797481193868,-1
0.172641097707871,0.486501498979218,0.575488030596126,-0.00300554302915971,0.378009425025609,0.152349051932543,-0.187552448211811,0.043048745486864,-0.100790380526432,-0.00625372245384157,0.0308232885507225,-0.125582429434387,0.195333248945048,0.490669104823439,-0.495159747429874,-0.950475980850713,0.405926559069014,-0.107366322874519,-0.490236918704645,0.575108488943521,0.352927120669056,-0.204914238706661,0.434290136078506,0.925939254772168,0.0250989366280718,0.46389799936095,0.0245430469480213,-0.254643987462912,-0.34413907451138,-0.0939741614317885,-0.0197820573432795,-0.126727884491005,-0.113408795194301,-0.00536696775201839,0.0890599450519901,-0.235010637518277,0.972027972027972
-0.0173838660684671,-0.500820508049974,0.00961750200740665,0.334679689894485,-0.33459903783429,-0.664747036378994,0.00289466984734624,0.00040422263116132,0.148148691253024,-0.0032544882157747,-0.0552927198592389,-0.00452461932175649,-0.666380771774248,-0.185672531948696,0.152963392239676,0.0112804710284488,-0.188146881861971,0.834748156752375,-0.0868417244512344,-0.0500734696818544,-0.118996415770609,0.466249178245447,-0.179708306178805,-0.0188611343613486,0.507615758479158,0.121029901359528,0.040585171605479,-0.0981989420507161,0.0399906211793867,-0.00172336138437833,0.256058167725948,-0.443708545268827,-0.347430494605883,0.0397070367305185,-0.431753816437946,0.51682053942512,-1
0.322298063998045,0.0520277831060295,0.222091632634012,-0.478377909615124,0.52038125251602,-0.0102816532199342,0.299034952902684,0.274635029894627,0.0695798812229636,-0.0202501488981537,0.00931906090404625,-0.0155298747865411,-0.127934612486233,0.376216609030199,-0.445334064620443,-0.556264788422385,0.287358246597045,-0.46857618113483,-0.0637618999043975,0.0751080600487053,0.291995221027479,0.793404167306297,0.325182398952642,-0.0208253763345991,-0.335061881318035,0.292638349189334,0.0245430469480213,-0.319414229194076,-0.0881575641863036,-0.224328552803129,0.441265175986716,-0.126727884491005,-0.171914220047196,-0.00536696775201839,-0.171346935692978,-0.677843137026822,0.972027972027972
-0.00852259832760156,-0.224396362471972,-0.555816734731977,-0.0783817110924733,-0.738485432662351,-0.0201380595928116,-0.056931649961813,-0.389721747225793,-0.127048903878583,-0.245192716753169,-0.0767969475059151,-0.0725571076495159,0.0462096843838689,-0.518310903408202,0.800697268762277,-0.130358223738513,-0.425591476448695,0.310251650237403,-0.119956255322783,-0.500001286684446,-0.408124253285544,-0.957370713546616,-0.402813763046818,-0.993125153093623,0.0477940018685114,-0.532616910089776,0.216449956096564,0.163871420646148,0.10390728365908,-0.169178617992177,-0.67785802286558,0.1198126294473,-0.581813338615322,0.832007871079112,-0.82188010989602,0.0257685010811999,-1
